pharmacy_name,province,city,address,phone,drug_brand,drug_generic,available_days,pharmacy_url
روزانه دکتر فهیمه احمدی,تهران,تهران,استان تهران - شهرستان تهران - بزرگراه آیت الله سعیدی، خیابان طالقانی، پلاک 230، طبقه همکف.,02166291661,کپسول داکسی سیکلین ایران دارو 100 میلی گرم,Doxycycline,تا 39 روز دیگر موجود,https://www.darooyab.ir/ph-11695/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%81%D9%87%DB%8C%D9%85%D9%87-%D8%A7%D8%AD%D9%85%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر فهیمه احمدی,تهران,تهران,استان تهران - شهرستان تهران - بزرگراه آیت الله سعیدی، خیابان طالقانی، پلاک 230، طبقه همکف.,02166291661,کپسول ایتراژین 100 میلی گرم,Itraconazole,تا 39 روز دیگر موجود,https://www.darooyab.ir/ph-11695/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%81%D9%87%DB%8C%D9%85%D9%87-%D8%A7%D8%AD%D9%85%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر فهیمه احمدی,تهران,تهران,استان تهران - شهرستان تهران - بزرگراه آیت الله سعیدی، خیابان طالقانی، پلاک 230، طبقه همکف.,02166291661,قرص تاف شاری 25 میلی گرم,Tenofovir,تا 39 روز دیگر موجود,https://www.darooyab.ir/ph-11695/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%81%D9%87%DB%8C%D9%85%D9%87-%D8%A7%D8%AD%D9%85%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر فهیمه احمدی,تهران,تهران,استان تهران - شهرستان تهران - بزرگراه آیت الله سعیدی، خیابان طالقانی، پلاک 230، طبقه همکف.,02166291661,قرص ویریبیت 300 میلی گرم,Tenofovir,تا 39 روز دیگر موجود,https://www.darooyab.ir/ph-11695/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%81%D9%87%DB%8C%D9%85%D9%87-%D8%A7%D8%AD%D9%85%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر فهیمه احمدی,تهران,تهران,استان تهران - شهرستان تهران - بزرگراه آیت الله سعیدی، خیابان طالقانی، پلاک 230، طبقه همکف.,02166291661,قرص آلتافیر 25 میلی گرم,Tenofovir,تا 39 روز دیگر موجود,https://www.darooyab.ir/ph-11695/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%81%D9%87%DB%8C%D9%85%D9%87-%D8%A7%D8%AD%D9%85%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر فهیمه احمدی,تهران,تهران,استان تهران - شهرستان تهران - بزرگراه آیت الله سعیدی، خیابان طالقانی، پلاک 230، طبقه همکف.,02166291661,قرص مترونیدازول پارس دارو 500 میلی گرم,Metronidazole,تا 39 روز دیگر موجود,https://www.darooyab.ir/ph-11695/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%81%D9%87%DB%8C%D9%85%D9%87-%D8%A7%D8%AD%D9%85%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قرص روکشدار نفروویت,Multivitamin for CKD Patients,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قرص یوریکوفل 40 میلی گرم,Febuxostat,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,پودر انترامیل کودکان 400 گرم,Nutrition,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,پودر انترامیل استاندارد 400 گرم,Nutrition,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,پودر انترامیل پروتئین بالا 400 گرم,Nutrition,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قرص ونزیتو 10 میلی گرم,Vonoprazan,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قرص ونزیتو 20 میلی گرم,Vonoprazan,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قطره چشمی زیلویال مونو 20 عددی,Sodium Hyaluronate,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قطره تک دوز آرتلاک ادونسد,Hypromellose,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قطره چشمی های منو 20 عددی,Sodium Hyaluronate,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قرص ابترکس 2.5 میلی گرم,Methotrexate,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قرص دپاکین کرونو 500میلی گرم,Sodium Valproate,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قرص بریلاووس 60 میلی گرم,Ticagrelor,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قرص بریلاووس 90 میلی گرم,Ticagrelor,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قرص آرترستان 24/26 میلی گرم,Sacubitril + Valsartan,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قرص آرترستان 49/51 میلی گرم,Sacubitril + Valsartan,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر آقاسیان,تهران,تهران,استان تهران - شهرستان تهران - تهران بزرگ، میدان هروی، گلستان پنجم، خیابان ساقدوش، نبش کوچه یاس، پلاک 117.,02122981551,قرص آرترستان 97/103 میلی گرم,Sacubitril + Valsartan,تا 17 روز دیگر موجود,https://www.darooyab.ir/ph-11696/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%A2%D9%82%D8%A7%D8%B3%DB%8C%D8%A7%D9%86-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,قرص تیوریدازین خوارزمی 100 میلی گرم,Thioridazine,تا 113 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,ویال خوراکی سیتی کولین مکس اونیو 1000 میلی گرم,Citicoline,تا 72 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,قرص اپلرین 50 میلی گرم,Eplerenone,تا 111 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,قرص ویریبیت 300 میلی گرم,Tenofovir,تا 72 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,قرص تیکاگرلور روناک 60 میلی گرم,Ticagrelor,تا 72 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,قرص تیکاگرلور روناک 90 میلی گرم,Ticagrelor,تا 72 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,قرص لراوا 20 میلی گرم,Leflunomide,تا 72 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,ژل بنزوئیل پروکساید تی سی 10% 30گرم,Benzoyl Peroxide,تا 72 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,ژل بنزوئیل پروکساید تی سی 5% 30گرم,Benzoyl Peroxide,تا 111 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,قرص اکتونیب 4 میلی گرم,Baricitinib,تا 69 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,قرص فلکاینید-مایلن 100میلی گرم -فلکائینید,Flecainide,تا 109 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,کپسول ویاس 20 میلی گرم,Lisdexamfetamine,تا 459 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,کپسول ویاس 10 میلی گرم,Lisdexamfetamine,تا 459 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,کپسول ویاس 70 میلی گرم,Lisdexamfetamine,تا 365 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,کپسول ویاس 50 میلی گرم,Lisdexamfetamine,تا 104 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,قرص هیدراپرس 50 میلی گرم,Hydralazine,تا 554 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر نادری,تهران,تهران,استان تهران - شهرستان تهران - تهران، خیابان آزادی، بلوار استاد معن، روبروی شرکت به پخش.,02166002192,قرص روفانیب 5 میلی گرم,Tofacitinib,تا 340 روز دیگر موجود,https://www.darooyab.ir/ph-11698/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%86%D8%A7%D8%AF%D8%B1%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
